task,start_ns,duration_ns
construct_escape_carry_index,266902790,8476
prepare_kernel_input,266911376,324732
construct_combined_index_npu,267269902,2439240
npu_kernel_run,267466052,395857
read_kernel_output,267862169,473213
automaton,269332272,2426226
construct_escape_carry_index,269336530,8235
prepare_kernel_input,269344845,330794
construct_combined_index_npu,269709323,2421998
npu_kernel_run,269901626,389003
read_kernel_output,270290870,469535
automaton,271758638,2428511
construct_escape_carry_index,271762495,8005
prepare_kernel_input,271770571,327467
construct_combined_index_npu,272131692,2424312
npu_kernel_run,272330487,413239
read_kernel_output,272743967,468684
automaton,274187249,2442867
construct_escape_carry_index,274191537,8586
prepare_kernel_input,274200203,322178
construct_combined_index_npu,274556205,2447175
npu_kernel_run,274748898,432466
read_kernel_output,275181604,469245
automaton,276630227,2440392
construct_escape_carry_index,276634334,8536
prepare_kernel_input,276642951,327197
construct_combined_index_npu,277003591,2444160
npu_kernel_run,277196454,431785
read_kernel_output,277628489,463094
automaton,279070719,2426968
construct_escape_carry_index,279074807,8857
prepare_kernel_input,279083744,330123
construct_combined_index_npu,279447941,2421317
npu_kernel_run,279640484,431775
read_kernel_output,280072509,471369
automaton,281497817,2439341
construct_escape_carry_index,281501655,8265
prepare_kernel_input,281510000,325815
construct_combined_index_npu,281869408,2444190
npu_kernel_run,282062372,436954
read_kernel_output,282499577,468043
automaton,283937248,2422670
construct_escape_carry_index,283941366,8887
prepare_kernel_input,283950333,329762
construct_combined_index_npu,284313749,2421196
npu_kernel_run,284510139,428167
read_kernel_output,284938557,469495
automaton,286360018,2418191
construct_escape_carry_index,286364106,8315
prepare_kernel_input,286372501,329131
construct_combined_index_npu,286735145,2423221
npu_kernel_run,286927789,417187
read_kernel_output,287345236,463585
automaton,288778299,2424503
construct_escape_carry_index,288782507,8887
prepare_kernel_input,288791474,333619
construct_combined_index_npu,289158506,2424012
