task,start_ns,duration_ns
prepare_kernel_input,39544837,350632
construct_combined_index_npu,39932619,3005795
npu_kernel_run,40129361,503340
read_kernel_output,40633132,474556
automaton,42532738,3027656
construct_escape_carry_index,42544691,9187
prepare_kernel_input,42553958,346344
construct_combined_index_npu,42938955,3041422
npu_kernel_run,43134634,494895
read_kernel_output,43629980,470518
automaton,45560745,3156369
construct_escape_carry_index,45568820,8175
prepare_kernel_input,45577296,365530
construct_combined_index_npu,45980958,3134337
npu_kernel_run,46179383,502779
read_kernel_output,46682503,476700
automaton,48717464,3054768
construct_escape_carry_index,48725169,7895
prepare_kernel_input,48733154,346324
construct_combined_index_npu,49115826,3053676
npu_kernel_run,49312167,502369
read_kernel_output,49814956,467824
automaton,51772672,3028087
construct_escape_carry_index,51783052,10039
prepare_kernel_input,51793171,340232
construct_combined_index_npu,52170103,3030231
npu_kernel_run,52365822,501587
read_kernel_output,52867720,508109
automaton,54801170,2996667
construct_escape_carry_index,54806460,10390
prepare_kernel_input,54816920,347676
construct_combined_index_npu,55200774,2996227
npu_kernel_run,55390152,492009
read_kernel_output,55882692,506276
automaton,57798348,2934310
construct_escape_carry_index,57803137,11011
prepare_kernel_input,57814218,347326
construct_combined_index_npu,58197492,2941193
npu_kernel_run,58385667,491879
read_kernel_output,58877816,483163
automaton,60732979,2915754
construct_escape_carry_index,60737768,16541
prepare_kernel_input,60754389,348929
construct_combined_index_npu,61139045,2919292
npu_kernel_run,61326700,491187
read_kernel_output,61818298,509141
automaton,63649264,3119430
construct_escape_carry_index,63653452,11813
prepare_kernel_input,63665345,357244
construct_combined_index_npu,64059128,3112476
npu_kernel_run,64246292,506867
read_kernel_output,64753569,530221
automaton,66769215,4470379
construct_escape_carry_index,66775597,10860
prepare_kernel_input,66786527,348548
construct_combined_index_npu,67172095,4471873
npu_kernel_run,67361473,500785
read_kernel_output,67862509,509412
automaton,71240176,3030371
construct_escape_carry_index,71246147,11191
prepare_kernel_input,71257538,350592
construct_combined_index_npu,71644349,3023147
npu_kernel_run,71842463,489975
read_kernel_output,72333029,487871
automaton,74271068,2967943
construct_escape_carry_index,74274975,10269
prepare_kernel_input,74285315,346794
construct_combined_index_npu,74667997,2964066
npu_kernel_run,74868435,494334
read_kernel_output,75363350,524640
automaton,77239692,2945251
construct_escape_carry_index,77244090,9559
prepare_kernel_input,77253719,343027
construct_combined_index_npu,77632444,2948286
npu_kernel_run,77834184,495997
read_kernel_output,78330712,511676
automaton,80185494,2968684
construct_escape_carry_index,80189882,11131
prepare_kernel_input,80201083,343939
construct_combined_index_npu,80581131,2972341
npu_kernel_run,80777301,472782
read_kernel_output,81250504,505955
automaton,83154669,3004132
construct_escape_carry_index,83158707,11492
prepare_kernel_input,83170269,347696
construct_combined_index_npu,83553753,3005674
npu_kernel_run,83741517,483663
read_kernel_output,84225541,496317
automaton,86159121,3013830
construct_escape_carry_index,86163900,12414
prepare_kernel_input,86176384,347967
construct_combined_index_npu,86559798,3008790
npu_kernel_run,86757732,462954
read_kernel_output,87221126,522326
automaton,89173292,3063844
construct_escape_carry_index,89177961,11491
prepare_kernel_input,89189533,343358
construct_combined_index_npu,89568949,3072050
npu_kernel_run,89764578,463064
read_kernel_output,90228073,510274
automaton,92237657,3036503
construct_escape_carry_index,92242276,12213
prepare_kernel_input,92254569,350772
construct_combined_index_npu,92641359,3032746
npu_kernel_run,92839974,489965
read_kernel_output,93330370,527195
automaton,95274681,3066940
construct_escape_carry_index,95278929,13485
prepare_kernel_input,95292494,345703
construct_combined_index_npu,95674516,3062822
npu_kernel_run,95874623,497319
read_kernel_output,96372383,483613
automaton,98341881,2980387
construct_escape_carry_index,98346480,12594
